ipc_subclass,bi_count,bi_psb_count,bi_average_precision,bi_precision@100,bi_precision@200,bi_precision@500,q35_count,q35_psb_count,q35_average_precision,q35_precision@100,q35_precision@200,q35_precision@500,rf_count,rf_psb_count,rf_average_precision,rf_precision@100,rf_precision@200,rf_precision@500,xgb_count,xgb_psb_count,xgb_average_precision,xgb_precision@100,xgb_precision@200,xgb_precision@500,lr_count,lr_psb_count,lr_average_precision,lr_precision@100,lr_precision@200,lr_precision@500,beauty_early_count,beauty_early_psb_count,beauty_early_average_precision,beauty_early_precision@100,beauty_early_precision@200,beauty_early_precision@500
F01K,73,1,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,73,1,0.01639344262295082,0.0136986301369863,0.0136986301369863,0.0136986301369863,73,1,0.04,0.0136986301369863,0.0136986301369863,0.0136986301369863,73,1,0.025,0.0136986301369863,0.0136986301369863,0.0136986301369863,73,1,0.047619047619047616,0.0136986301369863,0.0136986301369863,0.0136986301369863,73,1,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863
F01M,106,1,0.009433962264150943,0.01,0.009433962264150943,0.009433962264150943,106,1,0.012658227848101266,0.01,0.009433962264150943,0.009433962264150943,106,1,0.012658227848101266,0.01,0.009433962264150943,0.009433962264150943,106,1,0.015151515151515152,0.01,0.009433962264150943,0.009433962264150943,106,1,0.00980392156862745,0.0,0.009433962264150943,0.009433962264150943,106,1,0.038461538461538464,0.01,0.009433962264150943,0.009433962264150943
A63C,235,1,0.00425531914893617,0.0,0.005,0.00425531914893617,235,1,0.07692307692307693,0.01,0.005,0.00425531914893617,235,1,0.021739130434782608,0.01,0.005,0.00425531914893617,235,1,0.015151515151515152,0.01,0.005,0.00425531914893617,235,1,0.008064516129032258,0.0,0.005,0.00425531914893617,235,1,0.0625,0.01,0.005,0.00425531914893617
A63D,50,1,0.02,0.02,0.02,0.02,50,1,0.07142857142857142,0.02,0.02,0.02,50,1,0.03571428571428571,0.02,0.02,0.02,50,1,0.03571428571428571,0.02,0.02,0.02,50,1,0.0625,0.02,0.02,0.02,50,1,0.02,0.02,0.02,0.02
E21C,94,1,0.010638297872340425,0.010638297872340425,0.010638297872340425,0.010638297872340425,94,1,0.02702702702702703,0.010638297872340425,0.010638297872340425,0.010638297872340425,94,1,0.5,0.010638297872340425,0.010638297872340425,0.010638297872340425,94,1,0.05263157894736842,0.010638297872340425,0.010638297872340425,0.010638297872340425,94,1,0.029411764705882353,0.010638297872340425,0.010638297872340425,0.010638297872340425,94,1,0.010752688172043012,0.010638297872340425,0.010638297872340425,0.010638297872340425
F01C,83,1,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,83,1,0.015384615384615385,0.012048192771084338,0.012048192771084338,0.012048192771084338,83,1,0.047619047619047616,0.012048192771084338,0.012048192771084338,0.012048192771084338,83,1,0.038461538461538464,0.012048192771084338,0.012048192771084338,0.012048192771084338,83,1,0.023255813953488372,0.012048192771084338,0.012048192771084338,0.012048192771084338,83,1,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338
F01L,306,1,0.0032679738562091504,0.0,0.0,0.0032679738562091504,306,1,0.007042253521126761,0.0,0.005,0.0032679738562091504,306,1,0.004081632653061225,0.0,0.0,0.0032679738562091504,306,1,0.003968253968253968,0.0,0.0,0.0032679738562091504,306,1,0.003367003367003367,0.0,0.0,0.0032679738562091504,306,1,0.0033333333333333335,0.0,0.0,0.0032679738562091504
B21K,120,1,0.008333333333333333,0.0,0.008333333333333333,0.008333333333333333,120,1,0.038461538461538464,0.01,0.008333333333333333,0.008333333333333333,120,1,0.02631578947368421,0.01,0.008333333333333333,0.008333333333333333,120,1,0.1111111111111111,0.01,0.008333333333333333,0.008333333333333333,120,1,0.017543859649122806,0.01,0.008333333333333333,0.008333333333333333,120,1,0.034482758620689655,0.01,0.008333333333333333,0.008333333333333333
B05C,287,1,0.003484320557491289,0.0,0.0,0.003484320557491289,287,1,0.005952380952380952,0.0,0.005,0.003484320557491289,287,1,0.012987012987012988,0.01,0.005,0.003484320557491289,287,1,0.009345794392523364,0.0,0.005,0.003484320557491289,287,1,0.005917159763313609,0.0,0.005,0.003484320557491289,287,1,0.0034965034965034965,0.0,0.0,0.003484320557491289
E06C,88,1,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,88,1,0.037037037037037035,0.011363636363636364,0.011363636363636364,0.011363636363636364,88,1,0.16666666666666666,0.011363636363636364,0.011363636363636364,0.011363636363636364,88,1,0.07692307692307693,0.011363636363636364,0.011363636363636364,0.011363636363636364,88,1,0.05263157894736842,0.011363636363636364,0.011363636363636364,0.011363636363636364,88,1,0.05,0.011363636363636364,0.011363636363636364,0.011363636363636364
D01H,218,1,0.0045871559633027525,0.01,0.005,0.0045871559633027525,218,1,0.2,0.01,0.005,0.0045871559633027525,218,1,0.03225806451612903,0.01,0.005,0.0045871559633027525,218,1,0.009009009009009009,0.0,0.005,0.0045871559633027525,218,1,0.023255813953488372,0.01,0.005,0.0045871559633027525,218,1,0.02127659574468085,0.01,0.005,0.0045871559633027525
D06B,79,1,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266,79,1,0.022727272727272728,0.012658227848101266,0.012658227848101266,0.012658227848101266,79,1,0.041666666666666664,0.012658227848101266,0.012658227848101266,0.012658227848101266,79,1,0.041666666666666664,0.012658227848101266,0.012658227848101266,0.012658227848101266,79,1,0.02857142857142857,0.012658227848101266,0.012658227848101266,0.012658227848101266,79,1,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266
D21F,104,1,0.009615384615384616,0.01,0.009615384615384616,0.009615384615384616,104,1,0.02564102564102564,0.01,0.009615384615384616,0.009615384615384616,104,1,0.125,0.01,0.009615384615384616,0.009615384615384616,104,1,0.14285714285714285,0.01,0.009615384615384616,0.009615384615384616,104,1,0.016666666666666666,0.01,0.009615384615384616,0.009615384615384616,104,1,0.024390243902439025,0.01,0.009615384615384616,0.009615384615384616
D06M,127,1,0.007874015748031496,0.01,0.007874015748031496,0.007874015748031496,127,1,0.09090909090909091,0.01,0.007874015748031496,0.007874015748031496,127,1,0.0625,0.01,0.007874015748031496,0.007874015748031496,127,1,0.3333333333333333,0.01,0.007874015748031496,0.007874015748031496,127,1,0.02564102564102564,0.01,0.007874015748031496,0.007874015748031496,127,1,0.1111111111111111,0.01,0.007874015748031496,0.007874015748031496
D21H,87,1,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,0.08333333333333333,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,0.5,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,0.16666666666666666,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,0.14285714285714285,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218
E01B,105,1,0.009523809523809525,0.01,0.009523809523809525,0.009523809523809525,105,1,0.034482758620689655,0.01,0.009523809523809525,0.009523809523809525,105,1,0.047619047619047616,0.01,0.009523809523809525,0.009523809523809525,105,1,0.014084507042253521,0.01,0.009523809523809525,0.009523809523809525,105,1,0.037037037037037035,0.01,0.009523809523809525,0.009523809523809525,105,1,0.009615384615384616,0.01,0.009523809523809525,0.009523809523809525
G05F,251,1,0.00398406374501992,0.0,0.0,0.00398406374501992,251,1,0.034482758620689655,0.01,0.005,0.00398406374501992,251,1,0.023255813953488372,0.01,0.005,0.00398406374501992,251,1,0.02702702702702703,0.01,0.005,0.00398406374501992,251,1,0.023255813953488372,0.01,0.005,0.00398406374501992,251,1,0.0040650406504065045,0.0,0.0,0.00398406374501992
E05D,252,1,0.003968253968253968,0.0,0.0,0.003968253968253968,252,1,0.0045871559633027525,0.0,0.0,0.003968253968253968,252,1,0.007352941176470588,0.0,0.005,0.003968253968253968,252,1,0.00625,0.0,0.005,0.003968253968253968,252,1,0.030303030303030304,0.01,0.005,0.003968253968253968,252,1,0.018518518518518517,0.01,0.005,0.003968253968253968
E04C,224,1,0.004464285714285714,0.01,0.005,0.004464285714285714,224,1,0.004694835680751174,0.0,0.0,0.004464285714285714,224,1,0.004807692307692308,0.0,0.0,0.004464285714285714,224,1,0.004672897196261682,0.0,0.0,0.004464285714285714,224,1,0.011111111111111112,0.01,0.005,0.004464285714285714,224,1,0.004484304932735426,0.0,0.005,0.004464285714285714
E05C,290,1,0.0034482758620689655,0.0,0.0,0.0034482758620689655,290,1,0.005649717514124294,0.0,0.005,0.0034482758620689655,290,1,0.004032258064516129,0.0,0.0,0.0034482758620689655,290,1,0.00510204081632653,0.0,0.005,0.0034482758620689655,290,1,0.007194244604316547,0.0,0.005,0.0034482758620689655,290,1,0.003484320557491289,0.0,0.0,0.0034482758620689655
E02B,209,1,0.004784688995215311,0.01,0.005,0.004784688995215311,209,1,0.010309278350515464,0.01,0.005,0.004784688995215311,209,1,0.017543859649122806,0.01,0.005,0.004784688995215311,209,1,0.041666666666666664,0.01,0.005,0.004784688995215311,209,1,0.05,0.01,0.005,0.004784688995215311,209,1,0.018867924528301886,0.01,0.005,0.004784688995215311
E03D,101,1,0.009900990099009901,0.01,0.009900990099009901,0.009900990099009901,101,1,0.012048192771084338,0.01,0.009900990099009901,0.009900990099009901,101,1,0.015384615384615385,0.01,0.009900990099009901,0.009900990099009901,101,1,0.010526315789473684,0.01,0.009900990099009901,0.009900990099009901,101,1,0.013157894736842105,0.01,0.009900990099009901,0.009900990099009901,101,1,0.01,0.01,0.009900990099009901,0.009900990099009901
E01H,76,1,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.1,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.0625,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.16666666666666666,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.016129032258064516,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.013157894736842105
F02C,246,1,0.0040650406504065045,0.0,0.0,0.0040650406504065045,246,1,0.006493506493506494,0.0,0.005,0.0040650406504065045,246,1,0.011627906976744186,0.01,0.005,0.0040650406504065045,246,1,0.025,0.01,0.005,0.0040650406504065045,246,1,0.03125,0.01,0.005,0.0040650406504065045,246,1,0.01639344262295082,0.01,0.005,0.0040650406504065045
F01P,102,1,0.00980392156862745,0.01,0.00980392156862745,0.00980392156862745,102,1,0.009900990099009901,0.0,0.00980392156862745,0.00980392156862745,102,1,0.010309278350515464,0.01,0.00980392156862745,0.00980392156862745,102,1,0.00980392156862745,0.0,0.00980392156862745,0.00980392156862745,102,1,0.5,0.01,0.00980392156862745,0.00980392156862745,102,1,0.00980392156862745,0.01,0.00980392156862745,0.00980392156862745
F01N,158,1,0.006329113924050633,0.0,0.006329113924050633,0.006329113924050633,158,1,0.01,0.01,0.006329113924050633,0.006329113924050633,158,1,0.014705882352941176,0.01,0.006329113924050633,0.006329113924050633,158,1,0.03125,0.01,0.006329113924050633,0.006329113924050633,158,1,0.010101010101010102,0.01,0.006329113924050633,0.006329113924050633,158,1,0.027777777777777776,0.01,0.006329113924050633,0.006329113924050633
F25C,75,1,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,75,1,0.041666666666666664,0.013333333333333334,0.013333333333333334,0.013333333333333334,75,1,0.16666666666666666,0.013333333333333334,0.013333333333333334,0.013333333333333334,75,1,0.1111111111111111,0.013333333333333334,0.013333333333333334,0.013333333333333334,75,1,0.1111111111111111,0.013333333333333334,0.013333333333333334,0.013333333333333334,75,1,0.013513513513513514,0.013333333333333334,0.013333333333333334,0.013333333333333334
F27D,109,1,0.009174311926605505,0.01,0.009174311926605505,0.009174311926605505,109,1,0.06666666666666667,0.01,0.009174311926605505,0.009174311926605505,109,1,0.022727272727272728,0.01,0.009174311926605505,0.009174311926605505,109,1,0.020833333333333332,0.01,0.009174311926605505,0.009174311926605505,109,1,0.014492753623188406,0.01,0.009174311926605505,0.009174311926605505,109,1,0.009259259259259259,0.01,0.009174311926605505,0.009174311926605505
F27B,152,1,0.006578947368421052,0.01,0.006578947368421052,0.006578947368421052,152,1,0.021739130434782608,0.01,0.006578947368421052,0.006578947368421052,152,1,0.022727272727272728,0.01,0.006578947368421052,0.006578947368421052,152,1,0.041666666666666664,0.01,0.006578947368421052,0.006578947368421052,152,1,0.016129032258064516,0.01,0.006578947368421052,0.006578947368421052,152,1,0.006666666666666667,0.01,0.006578947368421052,0.006578947368421052
F28D,202,1,0.0049504950495049506,0.0,0.005,0.0049504950495049506,202,1,0.006493506493506494,0.0,0.005,0.0049504950495049506,202,1,0.0056179775280898875,0.0,0.005,0.0049504950495049506,202,1,0.005494505494505495,0.0,0.005,0.0049504950495049506,202,1,0.011904761904761904,0.01,0.005,0.0049504950495049506,202,1,0.004975124378109453,0.0,0.005,0.0049504950495049506
F17C,58,1,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,58,1,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,58,1,0.02,0.017241379310344827,0.017241379310344827,0.017241379310344827,58,1,0.019230769230769232,0.017241379310344827,0.017241379310344827,0.017241379310344827,58,1,1.0,0.017241379310344827,0.017241379310344827,0.017241379310344827,58,1,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827
F41C,202,1,0.0049504950495049506,0.01,0.005,0.0049504950495049506,202,1,0.022727272727272728,0.01,0.005,0.0049504950495049506,202,1,0.008130081300813009,0.0,0.005,0.0049504950495049506,202,1,0.006993006993006993,0.0,0.005,0.0049504950495049506,202,1,0.125,0.01,0.005,0.0049504950495049506,202,1,0.004975124378109453,0.0,0.005,0.0049504950495049506
F28F,196,1,0.00510204081632653,0.0,0.00510204081632653,0.00510204081632653,196,1,0.00819672131147541,0.0,0.00510204081632653,0.00510204081632653,196,1,0.007407407407407408,0.0,0.00510204081632653,0.00510204081632653,196,1,0.01020408163265306,0.01,0.00510204081632653,0.00510204081632653,196,1,0.010101010101010102,0.01,0.00510204081632653,0.00510204081632653,196,1,0.023255813953488372,0.01,0.00510204081632653,0.00510204081632653
G03H,54,1,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,54,1,0.03333333333333333,0.018518518518518517,0.018518518518518517,0.018518518518518517,54,1,0.058823529411764705,0.018518518518518517,0.018518518518518517,0.018518518518518517,54,1,0.07692307692307693,0.018518518518518517,0.018518518518518517,0.018518518518518517,54,1,0.09090909090909091,0.018518518518518517,0.018518518518518517,0.018518518518518517,54,1,0.3333333333333333,0.018518518518518517,0.018518518518518517,0.018518518518518517
G03D,80,1,0.0125,0.0125,0.0125,0.0125,80,1,0.043478260869565216,0.0125,0.0125,0.0125,80,1,1.0,0.0125,0.0125,0.0125,80,1,1.0,0.0125,0.0125,0.0125,80,1,0.034482758620689655,0.0125,0.0125,0.0125,80,1,0.01282051282051282,0.0125,0.0125,0.0125
G02F,689,1,0.001451378809869376,0.0,0.0,0.002,689,1,0.002770083102493075,0.0,0.0,0.002,689,1,0.015873015873015872,0.01,0.005,0.002,689,1,0.0029940119760479044,0.0,0.0,0.002,689,1,0.0023923444976076554,0.0,0.0,0.002,689,1,0.0026041666666666665,0.0,0.0,0.002
G04F,51,1,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,51,1,0.02564102564102564,0.0196078431372549,0.0196078431372549,0.0196078431372549,51,1,0.02631578947368421,0.0196078431372549,0.0196078431372549,0.0196078431372549,51,1,0.02564102564102564,0.0196078431372549,0.0196078431372549,0.0196078431372549,51,1,0.03125,0.0196078431372549,0.0196078431372549,0.0196078431372549,51,1,0.07142857142857142,0.0196078431372549,0.0196078431372549,0.0196078431372549
F23N,94,1,0.010638297872340425,0.010638297872340425,0.010638297872340425,0.010638297872340425,94,1,0.017857142857142856,0.010638297872340425,0.010638297872340425,0.010638297872340425,94,1,0.012658227848101266,0.010638297872340425,0.010638297872340425,0.010638297872340425,94,1,0.018867924528301886,0.010638297872340425,0.010638297872340425,0.010638297872340425,94,1,0.015625,0.010638297872340425,0.010638297872340425,0.010638297872340425,94,1,0.010638297872340425,0.010638297872340425,0.010638297872340425,0.010638297872340425
F23J,75,1,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,75,1,0.027777777777777776,0.013333333333333334,0.013333333333333334,0.013333333333333334,75,1,0.014925373134328358,0.013333333333333334,0.013333333333333334,0.013333333333333334,75,1,0.021739130434782608,0.013333333333333334,0.013333333333333334,0.013333333333333334,75,1,0.058823529411764705,0.013333333333333334,0.013333333333333334,0.013333333333333334,75,1,0.07142857142857142,0.013333333333333334,0.013333333333333334,0.013333333333333334
F23G,78,1,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,78,1,0.058823529411764705,0.01282051282051282,0.01282051282051282,0.01282051282051282,78,1,0.5,0.01282051282051282,0.01282051282051282,0.01282051282051282,78,1,0.3333333333333333,0.01282051282051282,0.01282051282051282,0.01282051282051282,78,1,0.05,0.01282051282051282,0.01282051282051282,0.01282051282051282,78,1,0.012987012987012988,0.01282051282051282,0.01282051282051282,0.01282051282051282
F23D,167,1,0.005988023952095809,0.01,0.005988023952095809,0.005988023952095809,167,1,0.008695652173913044,0.0,0.005988023952095809,0.005988023952095809,167,1,0.03125,0.01,0.005988023952095809,0.005988023952095809,167,1,0.16666666666666666,0.01,0.005988023952095809,0.005988023952095809,167,1,0.0196078431372549,0.01,0.005988023952095809,0.005988023952095809,167,1,0.006060606060606061,0.0,0.005988023952095809,0.005988023952095809
F23C,52,1,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,52,1,0.03333333333333333,0.019230769230769232,0.019230769230769232,0.019230769230769232,52,1,0.04,0.019230769230769232,0.019230769230769232,0.019230769230769232,52,1,0.0625,0.019230769230769232,0.019230769230769232,0.019230769230769232,52,1,0.05263157894736842,0.019230769230769232,0.019230769230769232,0.019230769230769232,52,1,0.07142857142857142,0.019230769230769232,0.019230769230769232,0.019230769230769232
A23P,57,1,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,57,1,1.0,0.017543859649122806,0.017543859649122806,0.017543859649122806,57,1,0.25,0.017543859649122806,0.017543859649122806,0.017543859649122806,57,1,0.3333333333333333,0.017543859649122806,0.017543859649122806,0.017543859649122806,57,1,0.5,0.017543859649122806,0.017543859649122806,0.017543859649122806,57,1,0.05,0.017543859649122806,0.017543859649122806,0.017543859649122806
A24D,76,1,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.2,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.14285714285714285,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.14285714285714285,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.03333333333333333,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.013333333333333334,0.013157894736842105,0.013157894736842105,0.013157894736842105
A41D,289,1,0.0034602076124567475,0.0,0.0,0.0034602076124567475,289,1,0.1,0.01,0.005,0.0034602076124567475,289,1,0.006211180124223602,0.0,0.005,0.0034602076124567475,289,1,0.004201680672268907,0.0,0.0,0.0034602076124567475,289,1,0.004807692307692308,0.0,0.0,0.0034602076124567475,289,1,0.010752688172043012,0.01,0.005,0.0034602076124567475
A42B,103,1,0.009708737864077669,0.01,0.009708737864077669,0.009708737864077669,103,1,0.012048192771084338,0.01,0.009708737864077669,0.009708737864077669,103,1,0.014285714285714285,0.01,0.009708737864077669,0.009708737864077669,103,1,0.024390243902439025,0.01,0.009708737864077669,0.009708737864077669,103,1,0.016129032258064516,0.01,0.009708737864077669,0.009708737864077669,103,1,0.02857142857142857,0.01,0.009708737864077669,0.009708737864077669
A45B,63,1,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,63,1,0.023809523809523808,0.015873015873015872,0.015873015873015872,0.015873015873015872,63,1,0.02631578947368421,0.015873015873015872,0.015873015873015872,0.015873015873015872,63,1,0.029411764705882353,0.015873015873015872,0.015873015873015872,0.015873015873015872,63,1,0.03125,0.015873015873015872,0.015873015873015872,0.015873015873015872,63,1,0.03225806451612903,0.015873015873015872,0.015873015873015872,0.015873015873015872
A45F,139,1,0.007194244604316547,0.01,0.007194244604316547,0.007194244604316547,139,1,0.021739130434782608,0.01,0.007194244604316547,0.007194244604316547,139,1,0.0196078431372549,0.01,0.007194244604316547,0.007194244604316547,139,1,0.011494252873563218,0.01,0.007194244604316547,0.007194244604316547,139,1,0.007692307692307693,0.0,0.007194244604316547,0.007194244604316547,139,1,0.007246376811594203,0.01,0.007194244604316547,0.007194244604316547
A45D,204,1,0.004901960784313725,0.0,0.005,0.004901960784313725,204,1,0.0053475935828877,0.0,0.005,0.004901960784313725,204,1,0.006329113924050633,0.0,0.005,0.004901960784313725,204,1,0.007518796992481203,0.0,0.005,0.004901960784313725,204,1,0.041666666666666664,0.01,0.005,0.004901960784313725,204,1,0.0049261083743842365,0.0,0.005,0.004901960784313725
A45C,147,1,0.006802721088435374,0.01,0.006802721088435374,0.006802721088435374,147,1,0.010416666666666666,0.01,0.006802721088435374,0.006802721088435374,147,1,0.01818181818181818,0.01,0.006802721088435374,0.006802721088435374,147,1,0.015625,0.01,0.006802721088435374,0.006802721088435374,147,1,0.015151515151515152,0.01,0.006802721088435374,0.006802721088435374,147,1,0.006896551724137931,0.0,0.006802721088435374,0.006802721088435374
G01P,171,1,0.005847953216374269,0.01,0.005847953216374269,0.005847953216374269,171,1,0.024390243902439025,0.01,0.005847953216374269,0.005847953216374269,171,1,0.021739130434782608,0.01,0.005847953216374269,0.005847953216374269,171,1,0.015384615384615385,0.01,0.005847953216374269,0.005847953216374269,171,1,0.03225806451612903,0.01,0.005847953216374269,0.005847953216374269,171,1,0.005988023952095809,0.01,0.005847953216374269,0.005847953216374269
F23Q,72,1,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.013888888888888888,72,1,0.02564102564102564,0.013888888888888888,0.013888888888888888,0.013888888888888888,72,1,0.03333333333333333,0.013888888888888888,0.013888888888888888,0.013888888888888888,72,1,0.02631578947368421,0.013888888888888888,0.013888888888888888,0.013888888888888888,72,1,0.03225806451612903,0.013888888888888888,0.013888888888888888,0.013888888888888888,72,1,0.03571428571428571,0.013888888888888888,0.013888888888888888,0.013888888888888888
A46B,168,1,0.005952380952380952,0.01,0.005952380952380952,0.005952380952380952,168,1,0.038461538461538464,0.01,0.005952380952380952,0.005952380952380952,168,1,0.007407407407407408,0.0,0.005952380952380952,0.005952380952380952,168,1,0.0136986301369863,0.01,0.005952380952380952,0.005952380952380952,168,1,0.007518796992481203,0.0,0.005952380952380952,0.005952380952380952,168,1,0.005952380952380952,0.0,0.005952380952380952,0.005952380952380952
G01G,267,1,0.003745318352059925,0.0,0.005,0.003745318352059925,267,1,0.00411522633744856,0.0,0.0,0.003745318352059925,267,1,0.004132231404958678,0.0,0.0,0.003745318352059925,267,1,0.004329004329004329,0.0,0.0,0.003745318352059925,267,1,0.004310344827586207,0.0,0.0,0.003745318352059925,267,1,0.02,0.01,0.005,0.003745318352059925
F41G,87,1,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,0.014285714285714285,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,0.1,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,0.07692307692307693,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,0.02857142857142857,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,0.04,0.011494252873563218,0.011494252873563218,0.011494252873563218
F42C,81,1,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.012345679012345678,81,1,0.047619047619047616,0.012345679012345678,0.012345679012345678,0.012345679012345678,81,1,0.05,0.012345679012345678,0.012345679012345678,0.012345679012345678,81,1,0.02702702702702703,0.012345679012345678,0.012345679012345678,0.012345679012345678,81,1,0.037037037037037035,0.012345679012345678,0.012345679012345678,0.012345679012345678,81,1,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.012345679012345678
F41D,60,1,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,60,1,0.2,0.016666666666666666,0.016666666666666666,0.016666666666666666,60,1,0.07692307692307693,0.016666666666666666,0.016666666666666666,0.016666666666666666,60,1,0.1111111111111111,0.016666666666666666,0.016666666666666666,0.016666666666666666,60,1,0.2,0.016666666666666666,0.016666666666666666,0.016666666666666666,60,1,0.058823529411764705,0.016666666666666666,0.016666666666666666,0.016666666666666666
A01J,55,1,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,55,1,0.05555555555555555,0.01818181818181818,0.01818181818181818,0.01818181818181818,55,1,0.043478260869565216,0.01818181818181818,0.01818181818181818,0.01818181818181818,55,1,0.07142857142857142,0.01818181818181818,0.01818181818181818,0.01818181818181818,55,1,0.047619047619047616,0.01818181818181818,0.01818181818181818,0.01818181818181818,55,1,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818
A01F,50,0,0.0,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0
A23C,109,0,0.0,0.0,0.0,0.0,109,0,0.0,0.0,0.0,0.0,109,0,0.0,0.0,0.0,0.0,109,0,0.0,0.0,0.0,0.0,109,0,0.0,0.0,0.0,0.0,109,0,0.0,0.0,0.0,0.0
H03L,131,0,0.0,0.0,0.0,0.0,131,0,0.0,0.0,0.0,0.0,131,0,0.0,0.0,0.0,0.0,131,0,0.0,0.0,0.0,0.0,131,0,0.0,0.0,0.0,0.0,131,0,0.0,0.0,0.0,0.0
H04H,77,0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0.0
H04K,76,0,0.0,0.0,0.0,0.0,76,0,0.0,0.0,0.0,0.0,76,0,0.0,0.0,0.0,0.0,76,0,0.0,0.0,0.0,0.0,76,0,0.0,0.0,0.0,0.0,76,0,0.0,0.0,0.0,0.0
H05F,65,0,0.0,0.0,0.0,0.0,65,0,0.0,0.0,0.0,0.0,65,0,0.0,0.0,0.0,0.0,65,0,0.0,0.0,0.0,0.0,65,0,0.0,0.0,0.0,0.0,65,0,0.0,0.0,0.0,0.0
H05G,92,0,0.0,0.0,0.0,0.0,92,0,0.0,0.0,0.0,0.0,92,0,0.0,0.0,0.0,0.0,92,0,0.0,0.0,0.0,0.0,92,0,0.0,0.0,0.0,0.0,92,0,0.0,0.0,0.0,0.0
A01B,213,0,0.0,0.0,0.0,0.0,213,0,0.0,0.0,0.0,0.0,213,0,0.0,0.0,0.0,0.0,213,0,0.0,0.0,0.0,0.0,213,0,0.0,0.0,0.0,0.0,213,0,0.0,0.0,0.0,0.0
F24F,181,0,0.0,0.0,0.0,0.0,181,0,0.0,0.0,0.0,0.0,181,0,0.0,0.0,0.0,0.0,181,0,0.0,0.0,0.0,0.0,181,0,0.0,0.0,0.0,0.0,181,0,0.0,0.0,0.0,0.0
F21L,90,0,0.0,0.0,0.0,0.0,90,0,0.0,0.0,0.0,0.0,90,0,0.0,0.0,0.0,0.0,90,0,0.0,0.0,0.0,0.0,90,0,0.0,0.0,0.0,0.0,90,0,0.0,0.0,0.0,0.0
F21S,91,0,0.0,0.0,0.0,0.0,91,0,0.0,0.0,0.0,0.0,91,0,0.0,0.0,0.0,0.0,91,0,0.0,0.0,0.0,0.0,91,0,0.0,0.0,0.0,0.0,91,0,0.0,0.0,0.0,0.0
