ipc_subclass,bi_count,bi_psb_count,bi_average_precision,bi_precision@100,bi_precision@200,bi_precision@500,q35_count,q35_psb_count,q35_average_precision,q35_precision@100,q35_precision@200,q35_precision@500,rf_count,rf_psb_count,rf_average_precision,rf_precision@100,rf_precision@200,rf_precision@500,xgb_count,xgb_psb_count,xgb_average_precision,xgb_precision@100,xgb_precision@200,xgb_precision@500,lr_count,lr_psb_count,lr_average_precision,lr_precision@100,lr_precision@200,lr_precision@500,beauty_early_count,beauty_early_psb_count,beauty_early_average_precision,beauty_early_precision@100,beauty_early_precision@200,beauty_early_precision@500
F41G,87,1,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,0.027777777777777776,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,0.3333333333333333,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,0.058823529411764705,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,0.03571428571428571,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,0.04,0.011494252873563218,0.011494252873563218,0.011494252873563218
B27B,158,1,0.006329113924050633,0.01,0.006329113924050633,0.006329113924050633,158,1,0.030303030303030304,0.01,0.006329113924050633,0.006329113924050633,158,1,0.018518518518518517,0.01,0.006329113924050633,0.006329113924050633,158,1,0.021739130434782608,0.01,0.006329113924050633,0.006329113924050633,158,1,0.05,0.01,0.006329113924050633,0.006329113924050633,158,1,0.024390243902439025,0.01,0.006329113924050633,0.006329113924050633
B28C,51,1,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,51,1,0.06666666666666667,0.0196078431372549,0.0196078431372549,0.0196078431372549,51,1,0.022222222222222223,0.0196078431372549,0.0196078431372549,0.0196078431372549,51,1,0.03571428571428571,0.0196078431372549,0.0196078431372549,0.0196078431372549,51,1,0.02,0.0196078431372549,0.0196078431372549,0.0196078431372549,51,1,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549
B62K,127,1,0.007874015748031496,0.01,0.007874015748031496,0.007874015748031496,127,1,0.015625,0.01,0.007874015748031496,0.007874015748031496,127,1,0.025,0.01,0.007874015748031496,0.007874015748031496,127,1,0.023809523809523808,0.01,0.007874015748031496,0.007874015748031496,127,1,0.09090909090909091,0.01,0.007874015748031496,0.007874015748031496,127,1,0.007936507936507936,0.01,0.007874015748031496,0.007874015748031496
B64C,315,1,0.0031746031746031746,0.01,0.005,0.0031746031746031746,315,1,0.011111111111111112,0.01,0.005,0.0031746031746031746,315,1,0.005780346820809248,0.0,0.005,0.0031746031746031746,315,1,0.006756756756756757,0.0,0.005,0.0031746031746031746,315,1,0.0038461538461538464,0.0,0.0,0.0031746031746031746,315,1,0.007692307692307693,0.01,0.005,0.0031746031746031746
B64G,91,1,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,91,1,0.025,0.01098901098901099,0.01098901098901099,0.01098901098901099,91,1,0.012987012987012988,0.01098901098901099,0.01098901098901099,0.01098901098901099,91,1,0.014084507042253521,0.01098901098901099,0.01098901098901099,0.01098901098901099,91,1,0.013888888888888888,0.01098901098901099,0.01098901098901099,0.01098901098901099,91,1,0.037037037037037035,0.01098901098901099,0.01098901098901099,0.01098901098901099
F21L,90,1,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,90,1,0.04,0.011111111111111112,0.011111111111111112,0.011111111111111112,90,1,0.022727272727272728,0.011111111111111112,0.011111111111111112,0.011111111111111112,90,1,0.02,0.011111111111111112,0.011111111111111112,0.011111111111111112,90,1,0.02702702702702703,0.011111111111111112,0.011111111111111112,0.011111111111111112,90,1,0.011494252873563218,0.011111111111111112,0.011111111111111112,0.011111111111111112
F23N,94,1,0.010638297872340425,0.010638297872340425,0.010638297872340425,0.010638297872340425,94,1,0.038461538461538464,0.010638297872340425,0.010638297872340425,0.010638297872340425,94,1,0.011904761904761904,0.010638297872340425,0.010638297872340425,0.010638297872340425,94,1,0.024390243902439025,0.010638297872340425,0.010638297872340425,0.010638297872340425,94,1,0.02127659574468085,0.010638297872340425,0.010638297872340425,0.010638297872340425,94,1,0.010638297872340425,0.010638297872340425,0.010638297872340425,0.010638297872340425
C03C,233,1,0.004291845493562232,0.0,0.005,0.004291845493562232,233,1,0.009345794392523364,0.0,0.005,0.004291845493562232,233,1,0.009708737864077669,0.0,0.005,0.004291845493562232,233,1,0.006172839506172839,0.0,0.005,0.004291845493562232,233,1,0.005747126436781609,0.0,0.005,0.004291845493562232,233,1,0.008849557522123894,0.0,0.005,0.004291845493562232
F03G,50,1,0.02,0.02,0.02,0.02,50,1,0.02631578947368421,0.02,0.02,0.02,50,1,0.07692307692307693,0.02,0.02,0.02,50,1,0.03571428571428571,0.02,0.02,0.02,50,1,0.024390243902439025,0.02,0.02,0.02,50,1,0.02,0.02,0.02,0.02
B66B,166,1,0.006024096385542169,0.0,0.006024096385542169,0.006024096385542169,166,1,0.007194244604316547,0.0,0.006024096385542169,0.006024096385542169,166,1,0.007352941176470588,0.0,0.006024096385542169,0.006024096385542169,166,1,0.008130081300813009,0.0,0.006024096385542169,0.006024096385542169,166,1,0.006211180124223602,0.0,0.006024096385542169,0.006024096385542169,166,1,0.006097560975609756,0.0,0.006024096385542169,0.006024096385542169
B60N,133,1,0.007518796992481203,0.0,0.007518796992481203,0.007518796992481203,133,1,0.01020408163265306,0.01,0.007518796992481203,0.007518796992481203,133,1,0.012048192771084338,0.01,0.007518796992481203,0.007518796992481203,133,1,0.02,0.01,0.007518796992481203,0.007518796992481203,133,1,0.022727272727272728,0.01,0.007518796992481203,0.007518796992481203,133,1,0.125,0.01,0.007518796992481203,0.007518796992481203
F21S,91,1,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099,91,1,0.2,0.01098901098901099,0.01098901098901099,0.01098901098901099,91,1,0.125,0.01098901098901099,0.01098901098901099,0.01098901098901099,91,1,0.047619047619047616,0.01098901098901099,0.01098901098901099,0.01098901098901099,91,1,0.08333333333333333,0.01098901098901099,0.01098901098901099,0.01098901098901099,91,1,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099
F23Q,72,1,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.013888888888888888,72,1,0.016129032258064516,0.013888888888888888,0.013888888888888888,0.013888888888888888,72,1,0.02857142857142857,0.013888888888888888,0.013888888888888888,0.013888888888888888,72,1,0.027777777777777776,0.013888888888888888,0.013888888888888888,0.013888888888888888,72,1,0.022727272727272728,0.013888888888888888,0.013888888888888888,0.013888888888888888,72,1,0.03571428571428571,0.013888888888888888,0.013888888888888888,0.013888888888888888
F24F,181,1,0.0055248618784530384,0.01,0.0055248618784530384,0.0055248618784530384,181,1,0.09090909090909091,0.01,0.0055248618784530384,0.0055248618784530384,181,1,0.04,0.01,0.0055248618784530384,0.0055248618784530384,181,1,0.018518518518518517,0.01,0.0055248618784530384,0.0055248618784530384,181,1,0.04,0.01,0.0055248618784530384,0.0055248618784530384,181,1,0.005555555555555556,0.0,0.0055248618784530384,0.0055248618784530384
B42D,183,1,0.00546448087431694,0.01,0.00546448087431694,0.00546448087431694,183,1,0.019230769230769232,0.01,0.00546448087431694,0.00546448087431694,183,1,0.009615384615384616,0.0,0.00546448087431694,0.00546448087431694,183,1,0.025,0.01,0.00546448087431694,0.00546448087431694,183,1,0.011764705882352941,0.01,0.00546448087431694,0.00546448087431694,183,1,0.005494505494505495,0.0,0.00546448087431694,0.00546448087431694
B42F,76,1,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.014492753623188406,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.019230769230769232,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.021739130434782608,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.017543859649122806,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.013333333333333334,0.013157894736842105,0.013157894736842105,0.013157894736842105
B27C,51,1,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,51,1,0.07142857142857142,0.0196078431372549,0.0196078431372549,0.0196078431372549,51,1,0.03333333333333333,0.0196078431372549,0.0196078431372549,0.0196078431372549,51,1,0.03225806451612903,0.0196078431372549,0.0196078431372549,0.0196078431372549,51,1,0.020833333333333332,0.0196078431372549,0.0196078431372549,0.0196078431372549,51,1,0.038461538461538464,0.0196078431372549,0.0196078431372549,0.0196078431372549
B62M,66,1,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.015151515151515152,66,1,0.058823529411764705,0.015151515151515152,0.015151515151515152,0.015151515151515152,66,1,0.043478260869565216,0.015151515151515152,0.015151515151515152,0.015151515151515152,66,1,0.017241379310344827,0.015151515151515152,0.015151515151515152,0.015151515151515152,66,1,0.125,0.015151515151515152,0.015151515151515152,0.015151515151515152,66,1,0.030303030303030304,0.015151515151515152,0.015151515151515152,0.015151515151515152
G10D,168,1,0.005952380952380952,0.0,0.005952380952380952,0.005952380952380952,168,1,0.007407407407407408,0.0,0.005952380952380952,0.005952380952380952,168,1,0.016666666666666666,0.01,0.005952380952380952,0.005952380952380952,168,1,0.011904761904761904,0.01,0.005952380952380952,0.005952380952380952,168,1,0.00819672131147541,0.0,0.005952380952380952,0.005952380952380952,168,1,0.005952380952380952,0.0,0.005952380952380952,0.005952380952380952
G08G,67,1,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,67,1,1.0,0.014925373134328358,0.014925373134328358,0.014925373134328358,67,1,0.037037037037037035,0.014925373134328358,0.014925373134328358,0.014925373134328358,67,1,0.03125,0.014925373134328358,0.014925373134328358,0.014925373134328358,67,1,0.3333333333333333,0.014925373134328358,0.014925373134328358,0.014925373134328358,67,1,0.047619047619047616,0.014925373134328358,0.014925373134328358,0.014925373134328358
B24D,112,1,0.008928571428571428,0.01,0.008928571428571428,0.008928571428571428,112,1,0.01020408163265306,0.01,0.008928571428571428,0.008928571428571428,112,1,0.010101010101010102,0.01,0.008928571428571428,0.008928571428571428,112,1,0.010526315789473684,0.01,0.008928571428571428,0.008928571428571428,112,1,0.02040816326530612,0.01,0.008928571428571428,0.008928571428571428,112,1,0.05263157894736842,0.01,0.008928571428571428,0.008928571428571428
B25D,68,1,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,68,1,0.3333333333333333,0.014705882352941176,0.014705882352941176,0.014705882352941176,68,1,0.030303030303030304,0.014705882352941176,0.014705882352941176,0.014705882352941176,68,1,0.07142857142857142,0.014705882352941176,0.014705882352941176,0.014705882352941176,68,1,0.25,0.014705882352941176,0.014705882352941176,0.014705882352941176,68,1,0.06666666666666667,0.014705882352941176,0.014705882352941176,0.014705882352941176
C22F,110,0,0.0,0.0,0.0,0.0,110,0,0.0,0.0,0.0,0.0,110,0,0.0,0.0,0.0,0.0,110,0,0.0,0.0,0.0,0.0,110,0,0.0,0.0,0.0,0.0,110,0,0.0,0.0,0.0,0.0
H04K,76,0,0.0,0.0,0.0,0.0,76,0,0.0,0.0,0.0,0.0,76,0,0.0,0.0,0.0,0.0,76,0,0.0,0.0,0.0,0.0,76,0,0.0,0.0,0.0,0.0,76,0,0.0,0.0,0.0,0.0
D04H,78,0,0.0,0.0,0.0,0.0,78,0,0.0,0.0,0.0,0.0,78,0,0.0,0.0,0.0,0.0,78,0,0.0,0.0,0.0,0.0,78,0,0.0,0.0,0.0,0.0,78,0,0.0,0.0,0.0,0.0
D04B,154,0,0.0,0.0,0.0,0.0,154,0,0.0,0.0,0.0,0.0,154,0,0.0,0.0,0.0,0.0,154,0,0.0,0.0,0.0,0.0,154,0,0.0,0.0,0.0,0.0,154,0,0.0,0.0,0.0,0.0
H04H,77,0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0.0
E21D,76,0,0.0,0.0,0.0,0.0,76,0,0.0,0.0,0.0,0.0,76,0,0.0,0.0,0.0,0.0,76,0,0.0,0.0,0.0,0.0,76,0,0.0,0.0,0.0,0.0,76,0,0.0,0.0,0.0,0.0
D06P,67,0,0.0,0.0,0.0,0.0,67,0,0.0,0.0,0.0,0.0,67,0,0.0,0.0,0.0,0.0,67,0,0.0,0.0,0.0,0.0,67,0,0.0,0.0,0.0,0.0,67,0,0.0,0.0,0.0,0.0
E21B,1380,0,0.0,0.0,0.0,0.0,1380,0,0.0,0.0,0.0,0.0,1380,0,0.0,0.0,0.0,0.0,1380,0,0.0,0.0,0.0,0.0,1380,0,0.0,0.0,0.0,0.0,1380,0,0.0,0.0,0.0,0.0
D21C,113,0,0.0,0.0,0.0,0.0,113,0,0.0,0.0,0.0,0.0,113,0,0.0,0.0,0.0,0.0,113,0,0.0,0.0,0.0,0.0,113,0,0.0,0.0,0.0,0.0,113,0,0.0,0.0,0.0,0.0
D01G,72,0,0.0,0.0,0.0,0.0,72,0,0.0,0.0,0.0,0.0,72,0,0.0,0.0,0.0,0.0,72,0,0.0,0.0,0.0,0.0,72,0,0.0,0.0,0.0,0.0,72,0,0.0,0.0,0.0,0.0
F02G,57,0,0.0,0.0,0.0,0.0,57,0,0.0,0.0,0.0,0.0,57,0,0.0,0.0,0.0,0.0,57,0,0.0,0.0,0.0,0.0,57,0,0.0,0.0,0.0,0.0,57,0,0.0,0.0,0.0,0.0
B66F,146,0,0.0,0.0,0.0,0.0,146,0,0.0,0.0,0.0,0.0,146,0,0.0,0.0,0.0,0.0,146,0,0.0,0.0,0.0,0.0,146,0,0.0,0.0,0.0,0.0,146,0,0.0,0.0,0.0,0.0
B27L,61,0,0.0,0.0,0.0,0.0,61,0,0.0,0.0,0.0,0.0,61,0,0.0,0.0,0.0,0.0,61,0,0.0,0.0,0.0,0.0,61,0,0.0,0.0,0.0,0.0,61,0,0.0,0.0,0.0,0.0
B60B,159,0,0.0,0.0,0.0,0.0,159,0,0.0,0.0,0.0,0.0,159,0,0.0,0.0,0.0,0.0,159,0,0.0,0.0,0.0,0.0,159,0,0.0,0.0,0.0,0.0,159,0,0.0,0.0,0.0,0.0
B63C,98,0,0.0,0.0,0.0,0.0,98,0,0.0,0.0,0.0,0.0,98,0,0.0,0.0,0.0,0.0,98,0,0.0,0.0,0.0,0.0,98,0,0.0,0.0,0.0,0.0,98,0,0.0,0.0,0.0,0.0
B62J,73,0,0.0,0.0,0.0,0.0,73,0,0.0,0.0,0.0,0.0,73,0,0.0,0.0,0.0,0.0,73,0,0.0,0.0,0.0,0.0,73,0,0.0,0.0,0.0,0.0,73,0,0.0,0.0,0.0,0.0
C25C,94,0,0.0,0.0,0.0,0.0,94,0,0.0,0.0,0.0,0.0,94,0,0.0,0.0,0.0,0.0,94,0,0.0,0.0,0.0,0.0,94,0,0.0,0.0,0.0,0.0,94,0,0.0,0.0,0.0,0.0
F02N,78,0,0.0,0.0,0.0,0.0,78,0,0.0,0.0,0.0,0.0,78,0,0.0,0.0,0.0,0.0,78,0,0.0,0.0,0.0,0.0,78,0,0.0,0.0,0.0,0.0,78,0,0.0,0.0,0.0,0.0
D01D,56,0,0.0,0.0,0.0,0.0,56,0,0.0,0.0,0.0,0.0,56,0,0.0,0.0,0.0,0.0,56,0,0.0,0.0,0.0,0.0,56,0,0.0,0.0,0.0,0.0,56,0,0.0,0.0,0.0,0.0
B31F,53,0,0.0,0.0,0.0,0.0,53,0,0.0,0.0,0.0,0.0,53,0,0.0,0.0,0.0,0.0,53,0,0.0,0.0,0.0,0.0,53,0,0.0,0.0,0.0,0.0,53,0,0.0,0.0,0.0,0.0
G10H,111,0,0.0,0.0,0.0,0.0,111,0,0.0,0.0,0.0,0.0,111,0,0.0,0.0,0.0,0.0,111,0,0.0,0.0,0.0,0.0,111,0,0.0,0.0,0.0,0.0,111,0,0.0,0.0,0.0,0.0
B21J,77,0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0.0,77,0,0.0,0.0,0.0,0.0
B24C,63,0,0.0,0.0,0.0,0.0,63,0,0.0,0.0,0.0,0.0,63,0,0.0,0.0,0.0,0.0,63,0,0.0,0.0,0.0,0.0,63,0,0.0,0.0,0.0,0.0,63,0,0.0,0.0,0.0,0.0
A63G,60,0,0.0,0.0,0.0,0.0,60,0,0.0,0.0,0.0,0.0,60,0,0.0,0.0,0.0,0.0,60,0,0.0,0.0,0.0,0.0,60,0,0.0,0.0,0.0,0.0,60,0,0.0,0.0,0.0,0.0
A61J,68,0,0.0,0.0,0.0,0.0,68,0,0.0,0.0,0.0,0.0,68,0,0.0,0.0,0.0,0.0,68,0,0.0,0.0,0.0,0.0,68,0,0.0,0.0,0.0,0.0,68,0,0.0,0.0,0.0,0.0
A47D,73,0,0.0,0.0,0.0,0.0,73,0,0.0,0.0,0.0,0.0,73,0,0.0,0.0,0.0,0.0,73,0,0.0,0.0,0.0,0.0,73,0,0.0,0.0,0.0,0.0,73,0,0.0,0.0,0.0,0.0
A44C,92,0,0.0,0.0,0.0,0.0,92,0,0.0,0.0,0.0,0.0,92,0,0.0,0.0,0.0,0.0,92,0,0.0,0.0,0.0,0.0,92,0,0.0,0.0,0.0,0.0,92,0,0.0,0.0,0.0,0.0
A41B,58,0,0.0,0.0,0.0,0.0,58,0,0.0,0.0,0.0,0.0,58,0,0.0,0.0,0.0,0.0,58,0,0.0,0.0,0.0,0.0,58,0,0.0,0.0,0.0,0.0,58,0,0.0,0.0,0.0,0.0
